"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"A5ZFLZZQ","journalArticle","1990","Drummer, O. H.; Nicolaci, J.; Iakovidis, D.","Biliary excretion and conjugation of diacid angiotensin-converting enzyme inhibitors.","The Journal of pharmacology and experimental therapeutics","","0022-3565","","","The metabolism and biliary excretion of the diacid angiotensin-converting enzyme inhibitors enalapril, lisinopril, perindopril and ramipril have been studied in  an isolated perfused rat liver model. Inhibitors were presented to the livers at  a dose of 100 micrograms. The hepatic clearance of lisinopril was very low (0.072  ml/min) and was hardly excreted into the bile. The clearances of enalapril,  perindopril and ramipril were higher at 0.63, 0.87 and 9.9 ml/min, respectively,  and were excreted into bile. The amounts of ester prodrugs excreted in bile were  4.0, 6.1 and 14%, respectively, whereas the diacid forms were excreted to the  extent of 46, 27 and 71% of the administered dose, respectively, over 4 hr.  Glucuronide metabolites were only detected in bile in significant concentrations  for perindopril and ramipril. Base hydrolysis of the perfusate samples showed  that lisinopril was not significantly metabolized to conjugates and that little  metabolism of enalapril occurred other than rapid conversion to the diacid form.  However, both perindopril and ramipril were extensively metabolized beyond the  diacid form. These differences in hepatic handling can in part be explained by  their octanol-buffer partition coefficients but may also be related to the  introduction of a bicyclic ring in perindopril and ramipril which increases their  ability to be metabolized and excreted into bile. These differences in hepatic  handling of angiotensin-converting enzyme are likely to influence their clinical  usefulness, particularly in renal and hepatic disease.","1990-03","2022-11-17 10:55:28","2022-11-17 16:32:09","","1202-1206","","3","252","","J Pharmacol Exp Ther","","","","","","","","eng","","","","","","","Place: United States PMID: 2319468","","","","Female; Animals; Rats; Liver/*metabolism; Chromatography; Angiotensin-Converting Enzyme Inhibitors/analysis/*pharmacokinetics; Bile/analysis/*metabolism","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GGA3GMSE","journalArticle","1999","Fischler, M. P.; Follath, F.","[Comparative evaluation of ACE inhibitors: which differences are relevant?].","Schweizerische medizinische Wochenschrift","","0036-7672","","","ACE inhibitors are well established in the treatment of arterial hypertension, heart failure and diabetic and/or hypertensive nephropathy with albuminuria. The  important trials for the various indications are briefly discussed. In  Switzerland 11 ACE inhibitors are available for clinical use, differing mainly in  their pharmacokinetic and pharmacodynamic properties. The characteristics of  practical relevance regarding oral bioavailability, elimination mechanisms and  half-life, as well as the necessary dosage modifications in patients with renal,  hepatic and cardiac failure, are presented. All ACE inhibitors except captopril  and lisinopril are administered as prodrugs. The bioavailability among ACE  inhibitors varies widely with a range from 11% (trandolapril) to more than 60%  (captopril). The great majority of ACE inhibitors are eliminated predominantly  through the kidneys. However, benazepril, fosinopril, ramipril, spirapril and  trandolapril also have a hepatic (metabolic) route of elimination. Since  half-life varies from 1 h (captopril) to 30 h (spirapril) we drew up, for  simplicity, a table of 3 groups with short, medium and long t1/2. In renal  insufficiency dose adjustment is required only below a creatinine-clearance level  of 30 ml/min. These dosage reductions are not required in liver diseases, but  renally excreted drugs such as lisinopril should be preferred. Treatment with ACE  inhibitors in severe heart failure should be initiated carefully, with low doses  and concomitant diuretic treatment added or maintained. Most common adverse  effects of ACE inhibitors are hypotension, cough, hyperkalaemia and renal  failure. Less frequent adverse effects are angioedema, bone marrow suppression  and also foetal damage. Thus, ACE inhibitors are contraindicated in pregnancy.","1999-07-27","2022-11-17 10:55:28","2022-11-17 16:32:24","","1053-1060","","29-30","129","","Schweiz Med Wochenschr","","","","","","","","ger","","","","","","","Place: Switzerland PMID: 10464907","","","","Humans; Female; Clinical Trials as Topic; Pregnancy; Contraindications; Diabetic Angiopathies/drug therapy; Angiotensin-Converting Enzyme Inhibitors/adverse effects/pharmacokinetics/*therapeutic use; Hypertension/drug therapy; Heart Failure/drug therapy; Diabetic Nephropathies/drug therapy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"WG25Y48A","journalArticle","1989","Begg, E. J.; Bailey, R. R.; Lynn, K. L.; Robson, R. A.; Frank, G. J.; Olson, S. C.","The pharmacokinetics of angiotensin converting enzyme inhibitors in patients with renal impairment.","Journal of hypertension. Supplement : official journal of the International Society of Hypertension","","0952-1178","","","The clearance of drugs excreted entirely unchanged by the kidneys is assumed to relate directly to renal function. The clearance of drugs which are entirely  metabolized is usually not altered in patients with renal impairment, although  there are examples of both increased and decreased metabolic clearance rates. The  clearance of metabolites which are excreted unchanged through the kidneys is also  directly related to renal function. The angiotensin converting enzyme (ACE)  inhibitors enalapril, ramipril, cilazapril and quinapril are prodrugs that are  rapidly converted to active metabolites which are excreted unchanged through the  kidneys. Studies have consistently demonstrated reduction in the apparent oral  clearance of the active metabolites, in proportion to the degree of impairment of  renal function. In addition, for quinapril at least, the metabolic clearance of  the parent drug is slightly reduced in renal impairment. The activity of  captopril and lisinopril lies in the parent molecule itself. Lisinopril is  excreted renally unchanged, while captopril is both metabolized and excreted  renally unchanged. The duration of ACE inhibition after administration of any of  the ACE inhibitors is prolonged in proportion to the degree of renal impairment.  From these pharmacokinetic and pharmacodynamic properties, it follows that the  dose rate of the ACE inhibitors should be reduced in direct proportion to the  degree of reduction in renal function. Reducing the dose, rather than prolonging  the dose interval, is more logical for compliance and for maintaining a  consistent degree of ACE inhibition over 24 h.","1989-09","2022-11-17 10:52:32","2022-11-17 16:34:11","","S29-32","","5","7","","J Hypertens Suppl","","","","","","","","eng","","","","","","","Place: England PMID: 2681603","","","","Humans; Time Factors; Osmolar Concentration; Creatinine/metabolism; *Tetrahydroisoquinolines; Quinapril; Angiotensin-Converting Enzyme Inhibitors/blood/*pharmacokinetics; Isoquinolines/pharmacokinetics; Kidney Diseases/blood/*metabolism","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"D3E262HS","journalArticle","1988","Vandenburg, M. J.; Morris, F.; Marks, C.; Kelly, J. G.; Dews, I. M.; Stephens, J. D.","A study of the potential pharmacokinetic interaction of lisinopril and digoxin in normal volunteers.","Xenobiotica; the fate of foreign compounds in biological systems","","0049-8254","10.3109/00498258809042240","","1. The pharmacokinetics of single oral doses of 20 mg lisinopril and 0.25 mg digoxin, given alone and together, have been studied in 12 normal young male  volunteers. 2. Peak serum conc of lisinopril occurred at 6 to 8 h and were  slightly higher during combined treatment. Subsequent elimination proceeded  moderately rapidly in both cases, concn declining to approx. 25% of peak values  in 24 h. The AUC of lisinopril was similarly slightly higher during combined  treatment. 3. After lisinopril alone, urinary elimination of unchanged lisinopril  was 13% dose in 72 h, and after combined therapy was 17% dose. 4. Although there  were no statistically significant differences in lisinopril pharmacokinetics  during single or combined treatment, serum and urinary parameters suggest that  bioavailability may be enhanced slightly during combined treatment. 5. Plasma  concentrations of digoxin were slightly lower and urinary excretion slightly  higher during combined treatment, the mean renal clearance being 20% higher.","1988-10","2022-11-17 16:26:36","2022-11-17 16:31:56","","1179-1184","","10","18","","Xenobiotica","","","","","","","","eng","","","","","","","Place: England PMID: 2853897","","","","Adult; Humans; Male; Drug Interactions; Lisinopril; Digoxin/blood/*pharmacokinetics/urine; Enalapril/*analogs & derivatives/blood/pharmacokinetics/urine","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"4D5A5XPQ","journalArticle","1987","Gautam, P. C.; Vargas, E.; Lye, M.","Pharmacokinetics of lisinopril (MK521) in healthy young and elderly subjects and in elderly patients with cardiac failure.","The Journal of pharmacy and pharmacology","","0022-3573","10.1111/j.2042-7158.1987.tb03130.x","","The pharmacokinetics of lisinopril were determined in 6 healthy young, 6 healthy elderly and 6 elderly patients with cardiac failure. Lisinopril (5 mg day-1) was  administered for 7 days. Plasma lisinopril concentration was measured at 1, 2, 4,  6, 8 and 24 h on days 1 and 7 of the study. The two elderly groups had higher  serum lisinopril concentrations than the healthy young subjects (P less than  0.05). There were no significant differences in any of the areas under the curve  (AUC) for lisinopril plasma concentration (over time) between the healthy young  and healthy elderly groups. The healthy young patients had AUC values on day 7  lower than elderly patients with cardiac failure (P less than 0.01). Creatinine  clearance was correlated with lisinopril clearance (r = 0.63; P = 0.006) and with  AUC on day 7 (r = -0.67; P = 0.004). Lisinopril clearance was different in the  three groups (P less than 0.05): healthy young patients had the highest and  elderly patients with cardiac failure the lowest values. Thus, in the elderly a  reduced renal clearance of lisinopril leads to higher and more sustained blood  levels. In elderly patients with cardiac failure, renal function should be  estimated before lisinopril is prescribed as a reduction in dose may be  appropriate.","1987-11","2022-11-17 16:26:36","2022-11-17 16:33:37","","929-931","","11","39","","J Pharm Pharmacol","","","","","","","","eng","","","","","","","Place: England PMID: 2892917","","","","Adult; Humans; Male; Female; Aged; Aged, 80 and over; Angiotensin-Converting Enzyme Inhibitors/pharmacology; Lisinopril; Enalapril/*analogs & derivatives/blood/pharmacokinetics; Heart Failure/*metabolism","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Z992NVIJ","journalArticle","1991","Sica, D. A.; Cutler, R. E.; Parmer, R. J.; Ford, N. F.","Comparison of the steady-state pharmacokinetics of fosinopril, lisinopril and enalapril in patients with chronic renal insufficiency.","Clinical pharmacokinetics","","0312-5963","10.2165/00003088-199120050-00006","","The phosphinyl ester prodrug fosinopril, a new angiotensin converting enzyme (ACE) inhibitor, is fully hydrolysed after oral administration to the  pharmacologically active diacid, fosinoprilat. This metabolite is cleared by both  hepatic and renal routes, while most other ACE inhibitors are cleared exclusively  by the kidney. In the present study, after administration of multiple fixed oral  doses the accumulation of the active moieties of fosinopril, enalapril and  lisinopril was compared in patients with renal insufficiency. 29 patients with  creatinine clearances (CLCR) less than 30 ml/min received either fosinopril 10mg  (n = 9), enalapril 2.5mg (n = 10) or lisinopril 5mg (n = 10) once daily for 10  days in a nonblind (open-label) parallel study. Pharmacokinetic parameters  including area under the serum concentration-time curve (AUC), peak serum  concentration (Cmax) and time to peak concentration (tmax), as well as renal  function, blood pressure, and plasma renin activity (PRA) and aldosterone levels,  were determined on the first and last days of the study. The percentage (+/- SEM)  increases in AUC from day 1 to day 10 for fosinoprilat, enalaprilat and  lisinopril were 26.8 +/- 9.9 (nonsignificant), 76.6 +/- 16.6 (p less than 0.001)  and 161.7 +/- 31.8% (p less than 0.001), respectively. These results indicate  that there was significantly less accumulation of fosinoprilat, based on  accumulation indices, relative to either enalaprilat (p less than 0.05) or  lisinopril (p less than 0.001) during the study. The Cmax of fosinopril increased  significantly less than that of lisinopril (21.1 vs 123.6%; p less than 0.01).  Renal function was not altered in any group, and blood pressure changed  modestly.(ABSTRACT TRUNCATED AT 250 WORDS)","1991-05","2022-11-17 16:26:36","2022-11-17 16:32:33","","420-427","","5","20","","Clin Pharmacokinet","","","","","","","","eng","","","","","","","Place: Switzerland PMID: 1652404","","","","Humans; Male; Female; Middle Aged; Aged; Lisinopril; Fosinopril; Angiotensin-Converting Enzyme Inhibitors/blood/*pharmacokinetics; Enalapril/*analogs & derivatives/blood/*pharmacokinetics; Kidney Failure, Chronic/*metabolism; Proline/*analogs & derivatives/blood/pharmacokinetics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"2RD9CM5Y","journalArticle","1989","Bendtsen, F.; Henriksen, J. H.","Comparative pharmacokinetics and pharmacodynamics of lisinopril and enalapril, alone and in combination with propranolol.","Journal of human hypertension","","0950-9240","","","In an open, crossover study, the pharmacokinetic and pharmacodynamic profiles of lisinopril and enalapril, administered alone and in combination with propranolol,  were evaluated in 12 volunteers. The maximum serum concentration (Cmax) of  lisinopril and time to reach maximum concentration (Tmax) were 64 +/- 16 ng/ml  and 7.5 +/- 1.5 h, respectively. The area under the serum curve (AUC) was 916 +/-  239 h. ng/ml. The Cmax of enalaprilat (89 +/- 34 ng/ml) was greater than that of  lisinopril whilst Tmax was shorter (4.3 +/- 1.7 h) and AUC smaller (718 +/- 17  h.ng/ml) (P less than 0.01). Renal clearance of drug 48 h post-dosing showed that  enalaprilat (164 +/- 38 ml/min) was cleared from plasma significantly more  rapidly than lisinopril (82 +/- 16 ml/min) (P less than 0.001). Mean supine blood  pressure decreased significantly with all treatments, as did heart rate. No  significant changes were observed in either the serum concentrations or the  urinary outputs of these ACE inhibitors following combination with propranolol,  apart from a greater variability of Cmax after addition of propranolol to  enalapril compared with lisinopril in combination.","1989-06","2022-11-17 16:26:36","2022-11-17 16:32:25","","139-145","","","3 Suppl 1","","J Hum Hypertens","","","","","","","","eng","","","","","","","Place: England PMID: 2550636","","","","Adult; Humans; Male; Female; Drug Interactions; Blood Pressure/drug effects; Heart Rate/drug effects; Drug Therapy, Combination; Lisinopril; Angiotensin-Converting Enzyme Inhibitors/administration & dosage/*pharmacokinetics/pharmacology; Enalapril/administration & dosage/*analogs & derivatives/*pharmacokinetics/pharmacology; Propranolol/administration & dosage/*pharmacology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"I6ZWIXX7","journalArticle","2014","Denti, Paolo; Sharp, Sarah-Kate; Kröger, Wendy L.; Schwager, Sylva L.; Mahajan, Aman; Njoroge, Mathew; Gibhard, Liezl; Smit, Ian; Chibale, Kelly; Wiesner, Lubbe; Sturrock, Edward D.; Davies, Neil H.","Pharmacokinetic evaluation of lisinopril-tryptophan, a novel C-domain ACE inhibitor.","European journal of pharmaceutical sciences : official journal of the European Federation for Pharmaceutical Sciences","","1879-0720 0928-0987","10.1016/j.ejps.2014.01.012","","Angiotensin-converting enzyme (ACE, EC 3.4.15.1) is a metallopeptidase comprised of two homologous catalytic domains (N- and C-domains). The C-domain cleaves the  vasoactive angiotensin II precursor, angiotensin I, more efficiently than the  N-domain. Thus, C-domain-selective ACE inhibitors have been designed to  investigate the pharmacological effects of blocking the C-terminal catalytic site  of the enzyme and improve the side effect profile of current ACE inhibitors.  Lisinopril-tryptophan (LisW-S), an analogue of the ACE inhibitor lisinopril, is  highly selective for the C-domain. In this study, we have analysed the ex vivo  domain selectivity and pharmacokinetic profile of LisW-S. The IC50 value of  LisW-S was 38.5 nM in rat plasma using the fluorogenic substrate  Abz-FRKP(Dnp)P-OH. For the pharmacokinetics analysis of LisW-S, a sensitive and  selective LC-MS/MS method was developed and validated to determine the  concentration of LisW-S in rat plasma. LisW-S was administered to Wistar rats at  a dose of 1 mg/kg bodyweight intravenously, 5 mg/kg bodyweight orally. The Cmax  obtained following oral administration of the drug was 0.082 μM and LisW-S had an  apparent terminal elimination half-life of around 3.1 h. The pharmacokinetic data  indicate that the oral bioavailability of LisW-S was approximately 5.4%. These  data provide a basis for better understanding the absorption mechanism of LisW-S  and evaluating its clinical application.","2014-06-02","2022-11-17 16:26:36","2022-11-17 16:33:24","","113-119","","","56","","Eur J Pharm Sci","","","","","","","","eng","Copyright © 2014 Elsevier B.V. All rights reserved.","","","","","","Place: Netherlands PMID: 24561703","","","","Humans; Male; Animals; Rats, Wistar; Caco-2 Cells; Hypertension; Catalytic Domain; Peptidyl-Dipeptidase A/metabolism; Angiotensin-Converting Enzyme Inhibitors/chemistry/*pharmacokinetics/pharmacology; LC–MS/MS method; Lisinopril-tryptophan; Lisinopril/chemistry/*pharmacokinetics/pharmacology; Pharmacokinetic analysis; Tryptophan/chemistry/*pharmacokinetics/pharmacology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XRCWV7RZ","journalArticle","1990","Shionoiri, H.; Minamisawa, K.; Ueda, S.; Abe, Y.; Ebina, T.; Sugimoto, K.; Matsukawa, T.; Gotoh, E.; Ishii, M.","Pharmacokinetics and antihypertensive effects of lisinopril in hypertensive patients with normal and impaired renal function.","Journal of cardiovascular pharmacology","","0160-2446","10.1097/00005344-199010000-00010","","The antihypertensive effects and pharmacokinetic properties of lisinopril, an angiotensin-converting enzyme (ACE) inhibitor, were investigated in hypertensive  patients with normal renal function (NRF, mean serum creatinine 1.0 mg/dl, n = 9)  and those with impaired renal function (IRF, mean serum creatinine 1.7 mg/dl, n =  8). Lisinopril was administered orally (10-mg dose once daily for 5 or 8 days).  Measurement of blood pressure (BP) and sampling of blood specimens were made on  the first and last days of treatment. During consecutive dosing of lisinopril,  its antihypertensive effects were sustained for greater than or equal to 12 h  with less diurnal variation of BP. Serum ACE activity was markedly suppressed for  24 h. Plasma levels of lisinopril in the IRF group were higher than those in NRF  with significant differences in the peak levels and areas under the plasma  concentration time curve (AUC). A significant inverse correlation was found  between the creatinine clearance and the AUC for lisinopril. These results  suggest that lisinopril has a long-lasting action and that it is a useful  antihypertensive agent for controlling BP in patients with either NRF or mild  IRF. When administered for an extended period, however, more careful  consideration should be given to the dose in patients with IRF than in patients  with NRF to minimize the possibility of untoward side effects.","1990-10","2022-11-17 16:26:36","2022-11-17 16:33:28","","594-600","","4","16","","J Cardiovasc Pharmacol","","","","","","","","eng","","","","","","","Place: United States PMID: 1706800","","","","Adult; Humans; Male; Female; Middle Aged; Analysis of Variance; Clinical Trials as Topic; Drug Evaluation; Creatinine/blood; Lisinopril; Antihypertensive Agents/blood/pharmacokinetics/*pharmacology; Enalapril/*analogs & derivatives/blood/pharmacokinetics/pharmacology; Hypertension/blood/drug therapy/*physiopathology; Kidney Diseases/blood/drug therapy/*physiopathology","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"CMZNV6GW","journalArticle","1991","Swaisland, A. J.","The pharmacokinetics of co-administered lisinopril and hydrochlorothiazide.","Journal of human hypertension","","0950-9240","","","Co-administration of drugs with complementary action is a rational approach to the treatment of hypertension provided that the drugs are free of mutual  pharmacokinetic interactions. The pharmacokinetics of single doses of lisinopril  10 mg alone, hydrochlorothiazide 12.5 mg alone, both drugs given concomitantly,  and both given in a fixed combination tablet were studied in 24 healthy  volunteers (including four women) using a randomized four-way crossover design  with each treatment separated by 2 weeks. Timed blood and urine samples were  collected for measurement of peak serum levels, area under the concentration vs  time curve (AUC) and urinary recovery of lisinopril and hydrochlorothiazide. When  given alone, peak serum levels of lisinopril (attained 6-8 hours post dose) were  44 ng/ml. Urinary recovery was 17.6% of the dose. Mean values after treatment  with the combination tablet were only 2-6% lower, and co-administration with  hydrochlorothiazide in free combination gave mean values 7% higher than the  fixed-dose combination. Time to peak serum levels did not vary between  treatments. Dosing with hydrochlorothiazide alone resulted in a mean peak serum  concentration of 53 ng/ml, 2-6 hours post dose. The combination tablet resulted  in a peak serum level and AUC for hydrochlorothiazide about 10% lower. The  corresponding values for the free combination were only about 7% lower. The  results indicate no clinically relevant pharmacokinetic interaction between the  two components when administered in a single tablet.","1991-12","2022-11-17 16:26:36","2022-11-17 16:34:13","","69-71","","","5 Suppl 2","","J Hum Hypertens","","","","","","","","eng","","","","","","","Place: England PMID: 1665181","","","","Adult; Humans; Male; Female; Chromatography, High Pressure Liquid; Drug Combinations; Drug Therapy, Combination; Radioimmunoassay; Lisinopril; Hypertension/drug therapy; Angiotensin-Converting Enzyme Inhibitors/administration & dosage/*pharmacokinetics; Enalapril/administration & dosage/*analogs & derivatives/pharmacokinetics; Hydrochlorothiazide/administration & dosage/*pharmacokinetics","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
